Economy,Scenario,Branch Path,Variable,Year,Value,Scale,Units,Source,Comment,Input Status,Shown In Interface,Source Data Year,Source Classification,Base Year Treatment,Derivation Method
05PRC,Current Accounts,Demand\Freight road\Age 34,Vintage Profile Share,2022,0.135912214819964,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=34. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 35,Survival Rate,2022,1.542067797771812,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=35. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 35,Vintage Profile Share,2022,0.1078310036546408,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=35. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 36,Survival Rate,2022,1.344734024197928,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=36. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 36,Vintage Profile Share,2022,0.0940321947500155,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=36. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 37,Survival Rate,2022,1.174159480187263,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=37. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 37,Vintage Profile Share,2022,0.0821045581667345,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=37. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 4,Survival Rate,2022,92.98056340291814,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=4. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 4,Vintage Profile Share,2022,6.501781235946833,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=4. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 5,Survival Rate,2022,89.95747462438484,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=5. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 5,Vintage Profile Share,2022,6.290388003044004,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=5. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 6,Survival Rate,2022,86.45921809038188,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=6. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 6,Vintage Profile Share,2022,6.045768075406579,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=6. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 7,Survival Rate,2022,82.54947059073915,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=7. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 7,Vintage Profile Share,2022,5.772374131552834,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=7. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 8,Survival Rate,2022,78.29719253444607,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=8. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 8,Vintage Profile Share,2022,5.475028313624964,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=8. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\Age 9,Survival Rate,2022,73.77461655055549,%,Share,vehicle_survival_modified_00_APEC.xlsx,"Survival Rate imported from vehicle_survival_modified_00_APEC.xlsx; transport=freight, age=9. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vehicle_survival_modified_00_APEC.xlsx.",default,True,,structural_assumption,transformed,lifecycle_survival_assumption
05PRC,Current Accounts,Demand\Freight road\Age 9,Vintage Profile Share,2022,5.158781577812213,%,Share,vintage_modelled_from_survival_00_APEC.xlsx,"Vintage Profile Share imported from vintage_modelled_from_survival_00_APEC.xlsx; transport=freight, age=9. This is a structural/model assumption rather than a year-specific observation; replace it when better documented evidence becomes available. Pipeline lineage: vintage_modelled_from_survival_00_APEC.xlsx.",default,True,,structural_assumption,transformed,base_year_vintage_profile_assumption
05PRC,Current Accounts,Demand\Freight road\LCVs,Stock,2022,15.55,Millions,Device,road_module1_source_05PRC.csv,"Loaded from preprocessed Road Module 1 source. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: road_module1_source_05PRC.csv.",default,True,2022,legacy_unknown,transformed,legacy_unrecorded
05PRC,Current Accounts,Demand\Freight road\LCVs,Stock Share,2022,79.03,%,Share,road_module1_source_05PRC.csv,"Loaded from preprocessed Road Module 1 source. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: road_module1_source_05PRC.csv.",default,True,2022,legacy_unknown,transformed,legacy_unrecorded
05PRC,Current Accounts,Demand\Freight road\LCVs\BEV,Sales Share,2022,5.0,%,Share,road_module1_source_05PRC.csv,"Loaded from preprocessed Road Module 1 source. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: road_module1_source_05PRC.csv.",default,True,2022,legacy_unknown,transformed,legacy_unrecorded
